Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.000000,0.849233,0.834269,0.834269,0.242193,126968
1980-03-18,0.000000,0.815563,0.800599,0.800599,0.232418,360855
1980-03-19,0.000000,0.804340,0.789375,0.789375,0.229160,213840
1980-03-20,0.000000,0.748223,0.733259,0.733259,0.212869,400950
1980-03-21,0.000000,0.755705,0.740741,0.740741,0.215041,173745
1980-03-24,0.000000,0.740741,0.725776,0.725776,0.210697,441045
1980-03-25,0.000000,0.751964,0.737000,0.737000,0.213955,253935
1980-03-26,0.000000,0.751964,0.737000,0.737000,0.213955,80190
1980-03-27,0.000000,0.733259,0.718294,0.718294,0.208525,1055835
1980-03-28,0.000000,0.755705,0.740741,0.740741,0.215041,200475
1980-03-31,0.000000,0.755705,0.740741,0.740741,0.215041,140333
1980-04-01,0.000000,0.755705,0.740741,0.740741,0.215041,66825
1980-04-02,0.000000,0.744482,0.729517,0.729517,0.211783,260618
1980-04-03,0.000000,0.744482,0.729517,0.729517,0.211783,153698
1980-04-07,0.000000,0.744482,0.729517,0.729517,0.211783,1262993
1980-04-08,0.000000,0.740741,0.725776,0.725776,0.210697,1283040
1980-04-09,0.000000,0.759446,0.744482,0.744482,0.216127,4069643
1980-04-10,0.000000,0.755705,0.740741,0.740741,0.215041,53460
1980-04-11,0.000000,0.755705,0.740741,0.740741,0.215041,213840
1980-04-14,0.000000,0.748223,0.733259,0.733259,0.212869,86873
1980-04-15,0.000000,0.748223,0.733259,0.733259,0.212869,46778
1980-04-16,0.000000,0.744482,0.729517,0.729517,0.211783,735075
1980-04-17,0.000000,0.725776,0.710812,0.710812,0.206353,140333
1980-04-18,0.000000,0.722035,0.707071,0.707071,0.205267,233888
1980-04-21,0.000000,0.722035,0.707071,0.707071,0.205267,60143
1980-04-22,0.000000,0.729517,0.714553,0.714553,0.207439,133650
1980-04-23,0.000000,0.635990,0.621025,0.621025,0.180287,995693
1980-04-24,0.000000,0.673401,0.658436,0.658436,0.191148,821948
1980-04-25,0.000000,0.669660,0.654695,0.654695,0.190062,300713
1980-04-28,0.000000,0.673401,0.658436,0.658436,0.191148,120285
1980-04-29,0.000000,0.673401,0.658436,0.658436,0.191148,507870
1980-04-30,0.000000,0.688365,0.673401,0.673401,0.195492,300713
1980-05-01,0.000000,0.684624,0.669660,0.669660,0.194406,1610483
1980-05-02,0.000000,0.680883,0.665918,0.665918,0.193320,942233
1980-05-05,0.000000,0.684624,0.669660,0.669660,0.194406,621473
1980-05-06,0.000000,0.695847,0.680883,0.680883,0.197664,340808
1980-05-07,0.000000,0.718294,0.703330,0.703330,0.204181,227205
1980-05-08,0.000000,0.729517,0.714553,0.714553,0.207439,187110
1980-05-09,0.000000,0.737000,0.722035,0.722035,0.209611,173745
1980-05-12,0.000000,0.725776,0.710812,0.710812,0.206353,207158
1980-05-13,0.000000,0.707071,0.692106,0.692106,0.200922,654885
1980-05-14,0.000000,0.729517,0.714553,0.714553,0.207439,253935
1980-05-15,0.000000,0.737000,0.722035,0.722035,0.209611,167063
1980-05-16,0.000000,0.748223,0.733259,0.733259,0.212869,80190
1980-05-19,0.000000,0.744482,0.729517,0.729517,0.211783,253935
1980-05-20,0.000000,0.744482,0.729517,0.729517,0.211783,340808
1980-05-21,0.000000,0.744482,0.729517,0.729517,0.211783,227205
1980-05-22,0.000000,0.800599,0.785634,0.785634,0.228074,708345
1980-05-23,0.000000,0.819304,0.804340,0.804340,0.233504,213840
1980-05-27,0.000000,0.815563,0.800599,0.800599,0.232418,240570
1980-05-28,0.000000,0.804340,0.789375,0.789375,0.229160,233888
1980-05-29,0.000000,0.793116,0.778152,0.778152,0.225902,173745
1980-05-30,0.000000,0.789375,0.774411,0.774411,0.224816,86873
1980-06-02,0.000000,0.789375,0.774411,0.774411,0.224816,26730
1980-06-03,0.000000,0.785634,0.770670,0.770670,0.223730,273983
1980-06-04,0.000000,0.793116,0.778152,0.778152,0.225902,160380
1980-06-05,0.000000,0.785634,0.770670,0.770670,0.223730,120285
1980-06-06,0.000000,0.781893,0.766929,0.766929,0.222644,253935
1980-06-09,0.000000,0.770670,0.755705,0.755705,0.219386,267300
1980-06-10,0.000000,0.770670,0.755705,0.755705,0.219386,53460
1980-06-11,0.000000,0.778152,0.763187,0.763187,0.221558,334125
1980-06-12,0.000000,0.766929,0.751964,0.751964,0.218299,147015
1980-06-13,0.000000,0.770670,0.755705,0.755705,0.219386,80190
